id,group_id,main_target,sub_target/0,sub_target/1,sub_target/2,sub_target/3,grade,weight,bubble_type,name_localkey,description_localkey,parameter_localkey/0,resource_id,function_type,buff_value/0/function_value_level,buff_value/0/battle_power_level,buff_value/1/function_value_level,buff_value/1/battle_power_level,buff_value/2/function_value_level,buff_value/2/battle_power_level,buff_value/3/function_value_level,buff_value/3/battle_power_level,buff_value/4/function_value_level,buff_value/4/battle_power_level,parameter_localkey/1
1020603,10206,Attack,Attacker,,,,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020211,192,6020212,384,6020213,576,6020214,768,6020215,960,
1020604,10206,Attack,Attacker,,,,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020211,192,6020212,384,6020213,576,6020214,768,6020215,960,
1020605,10206,Attack,Attacker,,,,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020221,384,6020222,576,6020223,768,6020224,960,6020225,1152,
1020606,10206,Attack,Attacker,,,,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020221,384,6020222,576,6020223,768,6020224,960,6020225,1152,
1020607,10206,Attack,Attacker,,,,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020221,384,6020222,576,6020223,768,6020224,960,6020225,1152,
1020608,10206,Attack,Attacker,,,,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020221,384,6020222,576,6020223,768,6020224,960,6020225,1152,
1020609,10206,Attack,Attacker,,,,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020231,576,6020232,768,6020233,960,6020234,1152,6020235,1344,
1020610,10206,Attack,Attacker,,,,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020231,576,6020232,768,6020233,960,6020234,1152,6020235,1344,
1020611,10206,Attack,Attacker,,,,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020231,576,6020232,768,6020233,960,6020234,1152,6020235,1344,
1020612,10206,Attack,Attacker,,,,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020231,576,6020232,768,6020233,960,6020234,1152,6020235,1344,
1020701,10207,Attack,Defender,,,,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020211,192,6020212,384,6020213,576,6020214,768,6020215,960,
1020702,10207,Attack,Defender,,,,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020211,192,6020212,384,6020213,576,6020214,768,6020215,960,
1020703,10207,Attack,Defender,,,,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020211,192,6020212,384,6020213,576,6020214,768,6020215,960,
1020704,10207,Attack,Defender,,,,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020211,192,6020212,384,6020213,576,6020214,768,6020215,960,
1020705,10207,Attack,Defender,,,,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020221,384,6020222,576,6020223,768,6020224,960,6020225,1152,
1020706,10207,Attack,Defender,,,,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020221,384,6020222,576,6020223,768,6020224,960,6020225,1152,
1020707,10207,Attack,Defender,,,,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020221,384,6020222,576,6020223,768,6020224,960,6020225,1152,
1020708,10207,Attack,Defender,,,,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020221,384,6020222,576,6020223,768,6020224,960,6020225,1152,
1020709,10207,Attack,Defender,,,,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020231,576,6020232,768,6020233,960,6020234,1152,6020235,1344,
1020710,10207,Attack,Defender,,,,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020231,576,6020232,768,6020233,960,6020234,1152,6020235,1344,
1020711,10207,Attack,Defender,,,,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020231,576,6020232,768,6020233,960,6020234,1152,6020235,1344,
1020712,10207,Attack,Defender,,,,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020231,576,6020232,768,6020233,960,6020234,1152,6020235,1344,
1020801,10208,Attack,Supporter,,,,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020211,192,6020212,384,6020213,576,6020214,768,6020215,960,
1020802,10208,Attack,Supporter,,,,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020211,192,6020212,384,6020213,576,6020214,768,6020215,960,
1020803,10208,Attack,Supporter,,,,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020211,192,6020212,384,6020213,576,6020214,768,6020215,960,
1020804,10208,Attack,Supporter,,,,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020211,192,6020212,384,6020213,576,6020214,768,6020215,960,
1020805,10208,Attack,Supporter,,,,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020221,384,6020222,576,6020223,768,6020224,960,6020225,1152,
1020806,10208,Attack,Supporter,,,,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020221,384,6020222,576,6020223,768,6020224,960,6020225,1152,
1020807,10208,Attack,Supporter,,,,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020221,384,6020222,576,6020223,768,6020224,960,6020225,1152,
1020808,10208,Attack,Supporter,,,,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020221,384,6020222,576,6020223,768,6020224,960,6020225,1152,
1020809,10208,Attack,Supporter,,,,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020231,576,6020232,768,6020233,960,6020234,1152,6020235,1344,
1020810,10208,Attack,Supporter,,,,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020231,576,6020232,768,6020233,960,6020234,1152,6020235,1344,
1020811,10208,Attack,Supporter,,,,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020231,576,6020232,768,6020233,960,6020234,1152,6020235,1344,
1020812,10208,Attack,Supporter,,,,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HighQualityPowder_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,HighQualityPowder,Function,6020231,576,6020232,768,6020233,960,6020234,1152,6020235,1344,
1030101,10301,Attack,ALL,,,,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030102,10301,Attack,ALL,,,,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030103,10301,Attack,ALL,,,,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030104,10301,Attack,ALL,,,,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030105,10301,Attack,ALL,,,,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
1030106,10301,Attack,ALL,,,,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
1030107,10301,Attack,ALL,,,,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
1030108,10301,Attack,ALL,,,,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
1030109,10301,Attack,ALL,,,,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020331,576,6020332,768,6020333,960,6020334,1152,6020335,1344,
1030110,10301,Attack,ALL,,,,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020331,576,6020332,768,6020333,960,6020334,1152,6020335,1344,
1030111,10301,Attack,ALL,,,,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020331,576,6020332,768,6020333,960,6020334,1152,6020335,1344,
1030112,10301,Attack,ALL,,,,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020331,576,6020332,768,6020333,960,6020334,1152,6020335,1344,
1030201,10302,Attack,MISSILIS,,,,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030202,10302,Attack,MISSILIS,,,,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030203,10302,Attack,MISSILIS,,,,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030204,10302,Attack,MISSILIS,,,,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030205,10302,Attack,MISSILIS,,,,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
1030206,10302,Attack,MISSILIS,,,,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
1030207,10302,Attack,MISSILIS,,,,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
1030208,10302,Attack,MISSILIS,,,,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
1030209,10302,Attack,MISSILIS,,,,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020331,576,6020332,768,6020333,960,6020334,1152,6020335,1344,
1030210,10302,Attack,MISSILIS,,,,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020331,576,6020332,768,6020333,960,6020334,1152,6020335,1344,
1030211,10302,Attack,MISSILIS,,,,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020331,576,6020332,768,6020333,960,6020334,1152,6020335,1344,
1030212,10302,Attack,MISSILIS,,,,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020331,576,6020332,768,6020333,960,6020334,1152,6020335,1344,
1030301,10303,Attack,ELYSION,,,,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030302,10303,Attack,ELYSION,,,,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030303,10303,Attack,ELYSION,,,,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030304,10303,Attack,ELYSION,,,,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030305,10303,Attack,ELYSION,,,,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
1030306,10303,Attack,ELYSION,,,,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
1030307,10303,Attack,ELYSION,,,,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
1030308,10303,Attack,ELYSION,,,,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
1030309,10303,Attack,ELYSION,,,,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020331,576,6020332,768,6020333,960,6020334,1152,6020335,1344,
1030310,10303,Attack,ELYSION,,,,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020331,576,6020332,768,6020333,960,6020334,1152,6020335,1344,
1030311,10303,Attack,ELYSION,,,,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020331,576,6020332,768,6020333,960,6020334,1152,6020335,1344,
1030312,10303,Attack,ELYSION,,,,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020331,576,6020332,768,6020333,960,6020334,1152,6020335,1344,
1030401,10304,Attack,TETRA,,,,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030402,10304,Attack,TETRA,,,,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030403,10304,Attack,TETRA,,,,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030404,10304,Attack,TETRA,,,,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020311,192,6020312,384,6020313,576,6020314,768,6020315,960,
1030405,10304,Attack,TETRA,,,,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
1030406,10304,Attack,TETRA,,,,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HomingGuider_DESC,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalChance,HomingGuider,Function,6020321,384,6020322,576,6020323,768,6020324,960,6020325,1152,
